customer_id,ltv,ltv_segment,churn_risk,customer_segment
8544-JNBOX,1497.6,Medium Value,Low Risk,Low Priority
1958-RNRKS,1497.0,Medium Value,Low Risk,Low Priority
6215-NQCPY,1495.5,Medium Value,Low Risk,Low Priority
4109-CYRBD,1496.4,Medium Value,Low Risk,Low Priority
8456-QDAVC,1495.3,Medium Value,Low Risk,Low Priority
2039-JONDJ,1497.15,Medium Value,Low Risk,Low Priority
7562-GSUHK,1491.2,Medium Value,Low Risk,Low Priority
2525-GVKQU,1236.0,Medium Value,Low Risk,Low Priority
2999-AANRQ,1492.05,Medium Value,Low Risk,Low Priority
2545-LXYVJ,1490.4,Medium Value,Low Risk,Low Priority
1293-BSEUN,1490.4,Medium Value,Low Risk,Low Priority
7041-TXQJH,1487.4,Medium Value,Low Risk,Low Priority
0117-LFRMW,1487.4,Medium Value,Low Risk,Low Priority
4785-FCIFB,1488.4,Medium Value,Low Risk,Low Priority
4013-TLDHQ,1486.75,Medium Value,Low Risk,Low Priority
6892-BOGQE,1483.9,Medium Value,Low Risk,Low Priority
1113-IUJYX,1483.3,Medium Value,Low Risk,Low Priority
4302-ZYFEL,1417.95,Medium Value,Low Risk,Low Priority
0285-INHLN,1478.25,Medium Value,Low Risk,Low Priority
6855-VLGOS,1479.6,Medium Value,Low Risk,Low Priority
1927-QEWMY,1476.0,Medium Value,Low Risk,Low Priority
3230-WYKIR,1476.0,Medium Value,Low Risk,Low Priority
4458-KVRBJ,1475.0,Medium Value,Low Risk,Low Priority
8713-IGZSO,49.7,Low Value,Low Risk,Low Priority
5686-CMAWK,1474.75,Medium Value,Low Risk,Low Priority
0784-GTUUK,1472.5,Medium Value,Low Risk,Low Priority
0947-MUGVO,1473.0,Medium Value,Low Risk,Low Priority
1518-OMDIK,1470.15,Medium Value,Low Risk,Low Priority
1403-GYAFU,1403.5,Medium Value,Low Risk,Low Priority
5995-LFTLE,1467.4,Medium Value,Low Risk,Low Priority
2632-TACXW,1466.3,Medium Value,Low Risk,Low Priority
6585-WCEWR,1465.2,Medium Value,Low Risk,Low Priority
1376-HHBDV,1464.0,Medium Value,Low Risk,Low Priority
2263-SFSQZ,1272.45,Medium Value,Low Risk,Low Priority
4583-PARNH,1464.8,Medium Value,Low Risk,Low Priority
7665-NKLAV,1463.4,Medium Value,Low Risk,Low Priority
6207-WIOLX,1465.0,Medium Value,Low Risk,Low Priority
7515-LODFU,1400.7,Medium Value,Low Risk,Low Priority
0794-YVSGE,1461.6,Medium Value,Low Risk,Low Priority
3910-MRQOY,1396.8,Medium Value,Low Risk,Low Priority
7083-MIOPC,1458.0,Medium Value,Low Risk,Low Priority
4534-WGCIR,1458.6999999999998,Medium Value,Low Risk,Low Priority
8229-BUJHX,1455.5,Medium Value,Low Risk,Low Priority
1134-YWTYF,1452.6,Medium Value,Low Risk,Low Priority
9102-IAYHT,1452.65,Medium Value,Low Risk,Low Priority
0112-QAWRZ,1452.8,Medium Value,Low Risk,Low Priority
2073-QBVBI,1453.45,Medium Value,Low Risk,Low Priority
3398-ZOUAA,1451.1,Medium Value,Low Risk,Low Priority
6620-HVDUJ,1450.8000000000002,Medium Value,Low Risk,Low Priority
4032-RMHCI,1451.4,Medium Value,Low Risk,Low Priority
8854-CCVSQ,1451.7,Medium Value,Low Risk,Low Priority
0577-WHMEV,1451.2,Medium Value,Low Risk,Low Priority
7471-WNSUF,1449.0,Medium Value,Low Risk,Low Priority
8490-BXHEO,1449.9,Medium Value,Low Risk,Low Priority
3675-EQOZA,103.25,Low Value,Low Risk,Low Priority
5937-EORGB,1447.5,Medium Value,Low Risk,Low Priority
2159-TURXX,100.25,Low Value,Low Risk,Low Priority
0464-WJTKO,1447.2,Medium Value,Low Risk,Low Priority
4821-WQOYN,1447.2,Medium Value,Low Risk,Low Priority
3500-RMZLT,1444.5,Medium Value,Low Risk,Low Priority
7463-IFMQU,1443.6,Medium Value,Low Risk,Low Priority
5448-VWNAM,1442.1,Medium Value,Low Risk,Low Priority
5075-JSDKI,1442.55,Medium Value,Low Risk,Low Priority
5447-VYTKW,1443.15,Medium Value,Low Risk,Low Priority
4530-NDRKU,800.1,Low Value,Low Risk,Low Priority
2361-FJWNO,1440.0,Medium Value,Low Risk,Low Priority
5730-RIITO,1438.35,Medium Value,Low Risk,Low Priority
1599-EAHXY,1437.0,Medium Value,Low Risk,Low Priority
2507-QZPQS,1435.5,Medium Value,Low Risk,Low Priority
4277-BWBML,1436.4,Medium Value,Low Risk,Low Priority
7184-LRUUR,1435.5,Medium Value,Low Risk,Low Priority
2129-ALKBS,1048.0,Medium Value,Low Risk,Low Priority
9661-JALZV,1432.6,Medium Value,Low Risk,Low Priority
0784-ZQJZX,1432.8,Medium Value,Low Risk,Low Priority
2311-QYMUQ,1431.2,Medium Value,Low Risk,Low Priority
2429-AYKKO,1429.2,Medium Value,Low Risk,Low Priority
0732-OCQOC,1302.6,Medium Value,Low Risk,Low Priority
7853-WNZSY,19.75,Low Value,Low Risk,Low Priority
4946-EDSEW,211.75,Low Value,Low Risk,Low Priority
5315-CKEQK,1428.0,Medium Value,Low Risk,Low Priority
0264-CNITK,1427.1,Medium Value,Low Risk,Low Priority
7606-BPHHN,1425.6,Medium Value,Low Risk,Low Priority
2607-DHDAK,1425.6,Medium Value,Low Risk,Low Priority
6927-WTFIV,1426.0,Medium Value,Low Risk,Low Priority
6261-LHRTG,1423.5,Medium Value,Low Risk,Low Priority
4957-SREEC,1424.5,Medium Value,Low Risk,Low Priority
3454-JFUBC,1360.0,Medium Value,Low Risk,Low Priority
1697-LYYYX,1165.1,Medium Value,Low Risk,Low Priority
3315-IKYZQ,1422.4,Medium Value,Low Risk,Low Priority
5893-KCLGT,1422.0,Medium Value,Low Risk,Low Priority
6583-KQJLK,1419.75,Medium Value,Low Risk,Low Priority
6928-ONTRW,1418.4,Medium Value,Low Risk,Low Priority
2812-ENYMO,1418.3,Medium Value,Low Risk,Low Priority
0404-AHASP,1418.4,Medium Value,Low Risk,Low Priority
0655-YDGFJ,1419.5500000000002,Medium Value,Low Risk,Low Priority
5356-KZCKT,1418.1,Medium Value,Low Risk,Low Priority
6661-EIPZC,1416.0,Medium Value,Low Risk,Low Priority
5468-BPMMO,901.6,Low Value,Low Risk,Low Priority
6087-MVHJH,1415.2,Medium Value,Low Risk,Low Priority
6174-NRBTZ,1414.5,Medium Value,Low Risk,Low Priority
8361-LBRDI,1412.3000000000002,Medium Value,Low Risk,Low Priority
6877-LGWXO,1413.9,Medium Value,Low Risk,Low Priority
1073-XXCZD,1413.5,Medium Value,Low Risk,Low Priority
3973-SKMLN,1412.9,Medium Value,Low Risk,Low Priority
3642-BYHDO,1412.9,Medium Value,Low Risk,Low Priority
1052-QJIBV,1412.9,Medium Value,Low Risk,Low Priority
5902-WBLSE,1410.5,Medium Value,Low Risk,Low Priority
1047-NNCBF,1411.0,Medium Value,Low Risk,Low Priority
8807-OPMBM,1410.75,Medium Value,Low Risk,Low Priority
6833-JMZYP,1410.0,Medium Value,Low Risk,Low Priority
6615-NGGZJ,1407.7,Medium Value,Low Risk,Low Priority
4817-KEQSP,1409.35,Medium Value,Low Risk,Low Priority
1591-XWLGB,1409.35,Medium Value,Low Risk,Low Priority
1166-PQLGG,1407.6,Medium Value,Low Risk,Low Priority
6017-PPLPX,1409.0,Medium Value,Low Risk,Low Priority
1043-YCUTE,1408.4,Medium Value,Low Risk,Low Priority
1623-NLDOT,1409.1,Medium Value,Low Risk,Low Priority
3996-ZNWYK,1405.8,Medium Value,Low Risk,Low Priority
0831-JNISG,1405.8,Medium Value,Low Risk,Low Priority
2739-CACDQ,1405.0500000000002,Medium Value,Low Risk,Low Priority
8496-EJAUI,1403.15,Medium Value,Low Risk,Low Priority
3621-CEOVK,1402.8,Medium Value,Low Risk,Low Priority
0236-HFWSV,1400.25,Medium Value,Low Risk,Low Priority
4465-VDKIQ,1400.4,Medium Value,Low Risk,Low Priority
3173-WSSUE,1398.7,Medium Value,Low Risk,Low Priority
6980-CDGFC,1396.95,Medium Value,Low Risk,Low Priority
3402-XRIUO,1398.1,Medium Value,Low Risk,Low Priority
2908-WGAXL,1397.2,Medium Value,Low Risk,Low Priority
4086-WITJG,1398.7,Medium Value,Low Risk,Low Priority
6625-FLENO,1203.5,Medium Value,Low Risk,Low Priority
8450-UYIBU,1394.75,Medium Value,Low Risk,Low Priority
2848-YXSMW,1396.8,Medium Value,Low Risk,Low Priority
1322-AGOQM,1393.8,Medium Value,Low Risk,Low Priority
7695-PKLCZ,1394.0,Medium Value,Low Risk,Low Priority
4597-ELFTS,1394.4,Medium Value,Low Risk,Low Priority
7558-IMLMT,1393.6,Medium Value,Low Risk,Low Priority
0902-XKXPN,1393.8,Medium Value,Low Risk,Low Priority
6980-IMXXE,1393.8,Medium Value,Low Risk,Low Priority
2718-YSKCS,1391.6,Medium Value,Low Risk,Low Priority
7517-SAWMO,1390.8,Medium Value,Low Risk,Low Priority
7673-BQGKU,1390.35,Medium Value,Low Risk,Low Priority
3976-HXHCE,1389.6,Medium Value,Low Risk,Low Priority
5787-KXGIY,1389.6,Medium Value,Low Risk,Low Priority
8285-ABVLB,1389.5,Medium Value,Low Risk,Low Priority
2108-GLPQB,1388.75,Medium Value,Low Risk,Low Priority
8626-XHBIE,1388.8,Medium Value,Low Risk,Low Priority
6060-QBMGV,1389.5,Medium Value,Low Risk,Low Priority
3606-TWKGI,1389.7,Medium Value,Low Risk,Low Priority
0048-PIHNL,1002.05,Medium Value,Low Risk,Low Priority
8898-KASCD,1386.4499999999998,Medium Value,Low Risk,Low Priority
2075-PUEPR,1064.25,Medium Value,Low Risk,Low Priority
0505-SPOOW,1386.0,Medium Value,Low Risk,Low Priority
3372-KWFBM,1385.6,Medium Value,Low Risk,Low Priority
8750-QWZAJ,1386.0,Medium Value,Low Risk,Low Priority
7395-IGJOS,1385.5,Medium Value,Low Risk,Low Priority
5989-OMNJE,1382.4,Medium Value,Low Risk,Low Priority
1183-CANVH,1380.0,Medium Value,Low Risk,Low Priority
5989-PGKJB,1380.0,Medium Value,Low Risk,Low Priority
3279-DYZQM,1380.95,Medium Value,Low Risk,Low Priority
7758-UJWYS,1378.6999999999998,Medium Value,Low Risk,Low Priority
9069-LGEUL,1378.85,Medium Value,Low Risk,Low Priority
8263-OKETD,1378.0,Medium Value,Low Risk,Low Priority
7706-YLMQA,1379.0,Medium Value,Low Risk,Low Priority
2519-TWKFS,1377.5,Medium Value,Low Risk,Low Priority
8232-UTFOZ,1376.55,Medium Value,Low Risk,Low Priority
1840-BIUOG,1374.0,Medium Value,Low Risk,Low Priority
3633-CDBUW,1374.4499999999998,Medium Value,Low Risk,Low Priority
0397-ZXWQF,1373.5,Medium Value,Low Risk,Low Priority
9537-JALFH,1373.1,Medium Value,Low Risk,Low Priority
9402-ORRAH,1372.5,Medium Value,Low Risk,Low Priority
3703-TTEPD,1372.35,Medium Value,Low Risk,Low Priority
6248-BSHKG,1244.4,Medium Value,Low Risk,Low Priority
9593-CVZKR,1369.2,Medium Value,Low Risk,Low Priority
5451-MHQOF,1369.2,Medium Value,Low Risk,Low Priority
5453-AXEPF,1368.5,Medium Value,Low Risk,Low Priority
2900-PHPLN,1368.5,Medium Value,Low Risk,Low Priority
1042-HFUCW,1368.75,Medium Value,Low Risk,Low Priority
7876-DNYAP,1366.2,Medium Value,Low Risk,Low Priority
1268-ASBGA,1365.6,Medium Value,Low Risk,Low Priority
8292-ITGYJ,1109.25,Medium Value,Low Risk,Low Priority
3583-KRKMD,1366.2,Medium Value,Low Risk,Low Priority
5848-FHRFC,1363.4,Medium Value,Low Risk,Low Priority
2984-RGEYA,1362.75,Medium Value,Low Risk,Low Priority
9121-PHQSR,1360.8,Medium Value,Low Risk,Low Priority
7129-CAKJW,1360.85,Medium Value,Low Risk,Low Priority
8958-JPTRR,1360.8,Medium Value,Low Risk,Low Priority
8966-SNIZF,1361.5,Medium Value,Low Risk,Low Priority
0042-RLHYP,1359.3,Medium Value,Low Risk,Low Priority
6127-ISGTU,1359.2,Medium Value,Low Risk,Low Priority
4011-ARPHK,1359.45,Medium Value,Low Risk,Low Priority
2122-YWVYA,1357.2,Medium Value,Low Risk,Low Priority
2804-ETQDK,1356.3,Medium Value,Low Risk,Low Priority
3099-OONVS,1357.5,Medium Value,Low Risk,Low Priority
7049-GKVZY,1357.4499999999998,Medium Value,Low Risk,Low Priority
3678-MNGZX,1356.6,Medium Value,Low Risk,Low Priority
2181-TIDSV,1356.6,Medium Value,Low Risk,Low Priority
1583-IHQZE,1355.4,Medium Value,Low Risk,Low Priority
0825-CPPQH,1356.1,Medium Value,Low Risk,Low Priority
4360-QRAVE,1356.05,Medium Value,Low Risk,Low Priority
4514-GFCFI,1356.0,Medium Value,Low Risk,Low Priority
4979-HPRFL,1352.4,Medium Value,Low Risk,Low Priority
5716-LIBJC,1353.95,Medium Value,Low Risk,Low Priority
9881-VCZEP,1352.5,Medium Value,Low Risk,Low Priority
5092-STPKP,1352.4,Medium Value,Low Risk,Low Priority
7508-KBIMB,1350.0,Medium Value,Low Risk,Low Priority
8904-OPDCK,1347.3,Medium Value,Low Risk,Low Priority
7401-RUBNK,1346.4,Medium Value,Low Risk,Low Priority
0439-IFYUN,1344.6,Medium Value,Low Risk,Low Priority
0613-WUXUM,1344.0,Medium Value,Low Risk,Low Priority
2150-UWTFY,1345.3,Medium Value,Low Risk,Low Priority
1167-OYZJF,1343.35,Medium Value,Low Risk,Low Priority
7073-QETQY,1343.1,Medium Value,Low Risk,Low Priority
7126-RBHSD,1341.3000000000002,Medium Value,Low Risk,Low Priority
0916-QOFDP,1341.2,Medium Value,Low Risk,Low Priority
4189-NAKJS,1340.3,Medium Value,Low Risk,Low Priority
5346-BZCHP,1338.6,Medium Value,Low Risk,Low Priority
8532-UEFWH,1339.0,Medium Value,Low Risk,Low Priority
7508-SMHXL,1335.0,Medium Value,Low Risk,Low Priority
4459-BBGHE,1335.0,Medium Value,Low Risk,Low Priority
8919-FYFQZ,1335.4,Medium Value,Low Risk,Low Priority
5146-YYFRZ,1336.65,Medium Value,Low Risk,Low Priority
1333-PBMXB,1336.5,Medium Value,Low Risk,Low Priority
7801-KICAO,1334.7,Medium Value,Low Risk,Low Priority
3274-NSDWE,1332.8000000000002,Medium Value,Low Risk,Low Priority
3308-DGHKL,1331.7,Medium Value,Low Risk,Low Priority
6925-BAYGL,1330.3000000000002,Medium Value,Low Risk,Low Priority
6543-JXSOO,1328.25,Medium Value,Low Risk,Low Priority
9135-HSWOC,1260.8,Medium Value,Low Risk,Low Priority
8395-ETZKQ,1326.0,Medium Value,Low Risk,Low Priority
0374-FIUCA,1326.0,Medium Value,Low Risk,Low Priority
3753-TSEMP,1322.25,Medium Value,Low Risk,Low Priority
1666-JZPZT,1323.0,Medium Value,Low Risk,Low Priority
0650-BWOZN,1323.9,Medium Value,Low Risk,Low Priority
9313-CDOGY,744.8000000000001,Low Value,Low Risk,Low Priority
9800-OUIGR,1320.0,Medium Value,Low Risk,Low Priority
9500-WBGRP,1317.9,Medium Value,Low Risk,Low Priority
7114-AEOZE,1191.0,Medium Value,Low Risk,Low Priority
2801-NISEI,1318.8000000000002,Medium Value,Low Risk,Low Priority
9903-LYSAB,1316.7,Medium Value,Low Risk,Low Priority
1764-VUUMT,1316.7,Medium Value,Low Risk,Low Priority
2007-QVGAW,1315.8000000000002,Medium Value,Low Risk,Low Priority
9529-OFXHY,1316.25,Medium Value,Low Risk,Low Priority
3723-BFBGR,1315.1999999999998,Medium Value,Low Risk,Low Priority
6064-PUPMC,1315.6,Medium Value,Low Risk,Low Priority
1353-GHZOS,1314.5,Medium Value,Low Risk,Low Priority
7801-CEDNV,1314.9,Medium Value,Low Risk,Low Priority
7619-ODSGN,1314.0,Medium Value,Low Risk,Low Priority
8510-AWCXC,1310.4,Medium Value,Low Risk,Low Priority
7901-IIDQV,1310.4,Medium Value,Low Risk,Low Priority
7315-WYOAW,1309.75,Medium Value,Low Risk,Low Priority
1853-ARAAQ,1309.1,Medium Value,Low Risk,Low Priority
5046-NUHWD,1305.0,Medium Value,Low Risk,Low Priority
9330-IJWIO,1304.55,Medium Value,Low Risk,Low Priority
3785-KTYSH,1303.8000000000002,Medium Value,Low Risk,Low Priority
6729-FZWSY,1303.15,Medium Value,Low Risk,Low Priority
2626-VEEWG,1299.8,Medium Value,Low Risk,Low Priority
3120-FAZKD,1298.7,Medium Value,Low Risk,Low Priority
2978-XXSOG,1299.1,Medium Value,Low Risk,Low Priority
8711-LOBKY,1171.15,Medium Value,Low Risk,Low Priority
6986-IXNDM,1300.6,Medium Value,Low Risk,Low Priority
5044-XDPYX,1300.5,Medium Value,Low Risk,Low Priority
6038-GCYEC,1299.6,Medium Value,Low Risk,Low Priority
5730-DBDSI,1300.2,Medium Value,Low Risk,Low Priority
2528-HFYZX,1299.65,Medium Value,Low Risk,Low Priority
7717-BICXI,1233.0,Medium Value,Low Risk,Low Priority
8838-GPHZP,1297.8000000000002,Medium Value,Low Risk,Low Priority
7854-EDSSA,1298.0,Medium Value,Low Risk,Low Priority
9560-ARGQJ,1296.0,Medium Value,Low Risk,Low Priority
8992-OBVDG,1294.65,Medium Value,Low Risk,Low Priority
3774-VBNXY,1292.8,Medium Value,Low Risk,Low Priority
7969-FFOWG,1293.5,Medium Value,Low Risk,Low Priority
1153-GNOLC,1290.3,Medium Value,Low Risk,Low Priority
9639-BUJXT,1291.5,Medium Value,Low Risk,Low Priority
6734-JDTTV,1290.25,Medium Value,Low Risk,Low Priority
7061-OVMIM,586.5,Low Value,Low Risk,Low Priority
3842-QTGDL,1292.0,Medium Value,Low Risk,Low Priority
9972-EWRJS,1289.75,Medium Value,Low Risk,Low Priority
1384-RCUXW,1288.8,Medium Value,Low Risk,Low Priority
2189-WWOEW,1288.5,Medium Value,Low Risk,Low Priority
0384-RVBPI,1288.0,Medium Value,Low Risk,Low Priority
1248-DYXUB,1289.6,Medium Value,Low Risk,Low Priority
3920-HIHMQ,1287.0,Medium Value,Low Risk,Low Priority
4104-PVRPS,1286.4,Medium Value,Low Risk,Low Priority
8519-IMDHU,1284.0,Medium Value,Low Risk,Low Priority
5815-HGGHV,1283.0,Medium Value,Low Risk,Low Priority
9894-QMIMJ,1283.4,Medium Value,Low Risk,Low Priority
6139-ZZRBQ,1283.2,Medium Value,Low Risk,Low Priority
6217-TOWGS,1281.8000000000002,Medium Value,Low Risk,Low Priority
6692-UDPJC,1283.1,Medium Value,Low Risk,Low Priority
6719-OXYBR,1279.5,Medium Value,Low Risk,Low Priority
1769-GRUIK,1279.8,Medium Value,Low Risk,Low Priority
2236-HILPA,1280.3,Medium Value,Low Risk,Low Priority
4828-FAZPK,1279.2,Medium Value,Low Risk,Low Priority
4429-WYGFR,1277.9,Medium Value,Low Risk,Low Priority
2207-RYYRL,1276.6,Medium Value,Low Risk,Low Priority
1302-TPUBN,1277.1,Medium Value,Low Risk,Low Priority
0011-IGKFF,1274.0,Medium Value,Low Risk,Low Priority
0396-UKGAI,1271.9,Medium Value,Low Risk,Low Priority
4373-MAVJG,1272.6,Medium Value,Low Risk,Low Priority
3739-YBWAB,1272.6,Medium Value,Low Risk,Low Priority
0057-QBUQH,1079.3,Medium Value,Low Risk,Low Priority
6407-GSJNL,1272.45,Medium Value,Low Risk,Low Priority
7941-RCJOW,1270.75,Medium Value,Low Risk,Low Priority
8652-YHIYU,1272.0,Medium Value,Low Risk,Low Priority
9938-EKRGF,1266.75,Medium Value,Low Risk,Low Priority
7088-FBAWU,1267.35,Medium Value,Low Risk,Low Priority
7268-WNTCP,1267.9,Medium Value,Low Risk,Low Priority
1813-JLKWR,1267.2,Medium Value,Low Risk,Low Priority
7531-GQHME,240.6,Low Value,Low Risk,Low Priority
8220-OCUFY,1265.25,Medium Value,Low Risk,Low Priority
5939-SXWHM,1262.4,Medium Value,Low Risk,Low Priority
3547-LQRIK,1264.3,Medium Value,Low Risk,Low Priority
7145-FEJWU,1263.6,Medium Value,Low Risk,Low Priority
3644-QXEHN,1261.0,Medium Value,Low Risk,Low Priority
8399-YNDCH,1261.05,Medium Value,Low Risk,Low Priority
1697-NVVGY,1261.6,Medium Value,Low Risk,Low Priority
0962-CQPWQ,1258.6,Medium Value,Low Risk,Low Priority
6621-NRZAK,1260.0,Medium Value,Low Risk,Low Priority
1226-IENZN,1260.0,Medium Value,Low Risk,Low Priority
6867-ACCZI,1260.0,Medium Value,Low Risk,Low Priority
0023-UYUPN,1260.0,Medium Value,Low Risk,Low Priority
9436-ZBZCT,1259.3,Medium Value,Low Risk,Low Priority
9290-SHCMB,1259.05,Medium Value,Low Risk,Low Priority
2114-MGINA,1257.2,Medium Value,Low Risk,Low Priority
0281-CNTZX,1256.85,Medium Value,Low Risk,Low Priority
6685-XSHHU,1257.0,Medium Value,Low Risk,Low Priority
8747-UDCOI,1257.75,Medium Value,Low Risk,Low Priority
8630-FJLIB,1256.4,Medium Value,Low Risk,Low Priority
8844-TONUD,1256.45,Medium Value,Low Risk,Low Priority
2908-ZTPNF,1254.6,Medium Value,Low Risk,Low Priority
3970-XGJDU,1190.4,Medium Value,Low Risk,Low Priority
1670-SVOWZ,1255.1,Medium Value,Low Risk,Low Priority
3712-PKXZA,1253.55,Medium Value,Low Risk,Low Priority
8434-VGEQQ,1253.55,Medium Value,Low Risk,Low Priority
9099-FTUHS,1251.2,Medium Value,Low Risk,Low Priority
7771-ZONAT,1248.5,Medium Value,Low Risk,Low Priority
5549-ZGHFB,1247.5,Medium Value,Low Risk,Low Priority
9274-UARKJ,1248.0,Medium Value,Low Risk,Low Priority
6475-VHUIZ,1247.75,Medium Value,Low Risk,Low Priority
2774-LVQUS,1245.75,Medium Value,Low Risk,Low Priority
0696-UKTOX,1245.45,Medium Value,Low Risk,Low Priority
7064-JHXCE,1243.1,Medium Value,Low Risk,Low Priority
8347-GDTMP,1244.8,Medium Value,Low Risk,Low Priority
9139-TWBAS,1244.1,Medium Value,Low Risk,Low Priority
6848-HJTXY,1244.8,Medium Value,Low Risk,Low Priority
3635-QQRQD,1243.1,Medium Value,Low Risk,Low Priority
9625-RZFUK,1241.1,Medium Value,Low Risk,Low Priority
2335-GSODA,922.3,Low Value,Low Risk,Low Priority
6434-TTGJP,537.0,Low Value,Low Risk,Low Priority
0847-HGRML,1240.0,Medium Value,Low Risk,Low Priority
6770-UAYGJ,1237.25,Medium Value,Low Risk,Low Priority
9061-TIHDA,1238.25,Medium Value,Low Risk,Low Priority
4636-TVXVG,1236.9,Medium Value,Low Risk,Low Priority
0661-WCQNQ,1237.5,Medium Value,Low Risk,Low Priority
3793-MMFUH,1235.65,Medium Value,Low Risk,Low Priority
7279-NMVJC,338.29999999999995,Low Value,Low Risk,Low Priority
5837-LXSDN,1235.85,Medium Value,Low Risk,Low Priority
0704-VCUMB,1235.25,Medium Value,Low Risk,Low Priority
8043-PNYSD,1231.65,Medium Value,Low Risk,Low Priority
7799-DSEWS,1230.3,Medium Value,Low Risk,Low Priority
5656-JAMLX,1230.7,Medium Value,Low Risk,Low Priority
7000-WCEVQ,1232.0,Medium Value,Low Risk,Low Priority
3154-HMWUU,1230.0,Medium Value,Low Risk,Low Priority
5799-JRCZO,1228.5,Medium Value,Low Risk,Low Priority
9828-QHFBK,1227.6,Medium Value,Low Risk,Low Priority
4830-FAXFM,457.9,Low Value,Low Risk,Low Priority
3221-CJMSG,1226.4,Medium Value,Low Risk,Low Priority
1386-ZIKUV,132.65,Low Value,Low Risk,Low Priority
6546-OPBBH,1221.45,Medium Value,Low Risk,Low Priority
7852-LECYP,1219.4,Medium Value,Low Risk,Low Priority
7643-RCHXS,1219.0500000000002,Medium Value,Low Risk,Low Priority
8164-OCKUJ,1215.4,Medium Value,Low Risk,Low Priority
3902-FOIGH,1216.1999999999998,Medium Value,Low Risk,Low Priority
6778-JFCMK,1214.4,Medium Value,Low Risk,Low Priority
6214-EDAKZ,1213.3,Medium Value,Low Risk,Low Priority
4576-CSAJH,1213.3,Medium Value,Low Risk,Low Priority
8857-CUPFQ,1212.75,Medium Value,Low Risk,Low Priority
8467-WYNSR,1212.2,Medium Value,Low Risk,Low Priority
9667-EQRXU,1209.0,Medium Value,Low Risk,Low Priority
5640-CAXOA,1210.5,Medium Value,Low Risk,Low Priority
8337-MSSXB,1208.2,Medium Value,Low Risk,Low Priority
9084-OAYKL,1206.4,Medium Value,Low Risk,Low Priority
7508-MYBOG,1205.4,Medium Value,Low Risk,Low Priority
3498-LZGQZ,1206.4499999999998,Medium Value,Low Risk,Low Priority
7895-VONWT,1206.25,Medium Value,Low Risk,Low Priority
1830-IPXVJ,1204.75,Medium Value,Low Risk,Low Priority
9432-VOFYX,1203.6,Medium Value,Low Risk,Low Priority
5433-KYGHE,1204.0,Medium Value,Low Risk,Low Priority
8010-EZLOU,1203.0,Medium Value,Low Risk,Low Priority
1074-WVEVG,1200.65,Medium Value,Low Risk,Low Priority
5146-CBVOE,1201.6,Medium Value,Low Risk,Low Priority
2612-RANWT,1201.8000000000002,Medium Value,Low Risk,Low Priority
9584-EXCDZ,1198.5,Medium Value,Low Risk,Low Priority
1571-SAVHK,1199.4,Medium Value,Low Risk,Low Priority
4468-KAZHE,1200.0,Medium Value,Low Risk,Low Priority
1207-BLKSA,1198.6,Medium Value,Low Risk,Low Priority
2154-KVJFF,1196.25,Medium Value,Low Risk,Low Priority
7783-YKGDV,1196.4,Medium Value,Low Risk,Low Priority
4644-PIZRT,1195.9499999999998,Medium Value,Low Risk,Low Priority
4546-FOKWR,1196.0,Medium Value,Low Risk,Low Priority
3211-ILJTT,1196.8000000000002,Medium Value,Low Risk,Low Priority
2433-KMEAS,1197.9,Medium Value,Low Risk,Low Priority
1460-UZPRJ,1197.0,Medium Value,Low Risk,Low Priority
