customer_id,churn_probability,churn_risk,ltv,customer_segment,retention_priority_score,retention_priority
1658-BYGOY,0.0,Low Risk,1718.1,Low Priority,8.04,Low
2072-ZVJJX,0.0,Low Risk,1717.0,Low Priority,8.03,Low
2834-JKOOW,0.08,Low Risk,688.5,Low Priority,8.02,Low
8441-SHIPE,0.0,Low Risk,1715.2,Low Priority,8.02,Low
3873-WOSBC,0.0,Low Risk,1715.2,Low Priority,8.02,Low
2823-LKABH,0.0,Low Risk,1710.9,Low Priority,8.0,Low
8165-ZJRNM,0.0,Low Risk,1710.0,Low Priority,8.0,Low
4134-BSXLX,0.0,Low Risk,1705.2,Low Priority,7.98,Low
6331-EWIEB,0.0,Low Risk,1705.0,Low Priority,7.98,Low
3096-GKWEB,0.0,Low Risk,1705.5,Low Priority,7.98,Low
5922-ABDVO,0.0,Low Risk,1703.35,Low Priority,7.97,Low
8680-CGLTP,0.0,Low Risk,1703.75,Low Priority,7.97,Low
5955-ERIHD,0.0,Low Risk,1704.6,Low Priority,7.97,Low
3694-GLTJM,0.125,Low Risk,98.25,Low Priority,7.96,Low
1131-QQZEB,0.0,Low Risk,1700.45,Low Priority,7.96,Low
8200-KLNYW,0.0,Low Risk,1698.9,Low Priority,7.95,Low
9397-TZSHA,0.0,Low Risk,1697.4,Low Priority,7.94,Low
1555-HAPSU,0.0,Low Risk,1696.9,Low Priority,7.94,Low
3727-OVPRY,0.0,Low Risk,1696.2,Low Priority,7.94,Low
0562-HKHML,0.0,Low Risk,1696.9,Low Priority,7.94,Low
2186-QZEYA,0.0,Low Risk,1697.9499999999998,Low Priority,7.94,Low
1619-YWUBB,0.0,Low Risk,1696.6,Low Priority,7.94,Low
4589-IUAJB,0.0,Low Risk,1697.5,Low Priority,7.94,Low
6668-CNMFP,0.0,Low Risk,1697.65,Low Priority,7.94,Low
5666-MBJPT,0.005,Low Risk,1631.5,Low Priority,7.93,Low
8035-BUYVG,0.0,Low Risk,1694.0,Low Priority,7.93,Low
6734-PSBAW,0.0,Low Risk,1695.6,Low Priority,7.93,Low
8148-BPLZQ,0.0,Low Risk,1693.1999999999998,Low Priority,7.92,Low
7161-DFHUF,0.0,Low Risk,1693.35,Low Priority,7.92,Low
3427-GGZZI,0.0,Low Risk,1692.9,Low Priority,7.92,Low
2474-LCNUE,0.0,Low Risk,1693.95,Low Priority,7.92,Low
7268-IGMFD,0.0,Low Risk,1690.2,Low Priority,7.91,Low
2143-LJULT,0.0,Low Risk,1691.75,Low Priority,7.91,Low
2050-ONYDQ,0.0,Low Risk,1690.0,Low Priority,7.91,Low
7964-VEXDG,0.0,Low Risk,1687.35,Low Priority,7.89,Low
8875-AKBYH,0.0,Low Risk,1687.0,Low Priority,7.89,Low
8644-XYTSV,0.0,Low Risk,1686.3,Low Priority,7.89,Low
4195-PNGZS,0.0,Low Risk,1687.05,Low Priority,7.89,Low
7217-JYHOQ,0.0,Low Risk,1687.1999999999998,Low Priority,7.89,Low
5012-YSPJJ,0.0,Low Risk,1684.85,Low Priority,7.88,Low
2061-VVFST,0.075,Low Risk,721.5,Low Priority,7.88,Low
6963-KQYQB,0.0,Low Risk,1683.5,Low Priority,7.88,Low
2282-YGNOR,0.0,Low Risk,1682.0,Low Priority,7.87,Low
4176-RELJR,0.0,Low Risk,1681.7,Low Priority,7.87,Low
8042-RNLKO,0.0,Low Risk,1679.7,Low Priority,7.86,Low
3275-RHRNE,0.0,Low Risk,1680.0,Low Priority,7.86,Low
7492-TAFJD,0.11,Low Risk,269.85,Low Priority,7.86,Low
2580-ASVVY,0.0,Low Risk,1679.8,Low Priority,7.86,Low
3509-GWQGF,0.0,Low Risk,1680.0,Low Priority,7.86,Low
2560-QTSBS,0.0,Low Risk,1677.6,Low Priority,7.85,Low
3254-YRILK,0.0,Low Risk,1675.8,Low Priority,7.84,Low
2097-YVPKN,0.0,Low Risk,1673.75,Low Priority,7.83,Low
0971-QIFJK,0.0,Low Risk,1673.25,Low Priority,7.83,Low
6202-DYYFX,0.0,Low Risk,1672.0,Low Priority,7.82,Low
7008-LZVOZ,0.0,Low Risk,1669.8,Low Priority,7.81,Low
1821-BUCWY,0.0,Low Risk,1669.5,Low Priority,7.81,Low
9337-SRRNI,0.0,Low Risk,1669.8,Low Priority,7.81,Low
6484-LATFU,0.0,Low Risk,1669.4,Low Priority,7.81,Low
2308-STERM,0.127,Low Risk,38.8,Low Priority,7.8,Low
7661-CPURM,0.0,Low Risk,1666.3,Low Priority,7.8,Low
6614-VBEGU,0.0,Low Risk,1666.8000000000002,Low Priority,7.8,Low
9800-ONTFE,0.0,Low Risk,1667.6,Low Priority,7.8,Low
3768-VHXQO,0.0,Low Risk,1664.95,Low Priority,7.79,Low
3034-ZBEQN,0.0,Low Risk,1665.6,Low Priority,7.79,Low
4692-NNQRU,0.0,Low Risk,1663.2,Low Priority,7.78,Low
4018-PPNDW,0.015,Low Risk,1470.1,Low Priority,7.78,Low
7996-MHXLW,0.0,Low Risk,1659.9,Low Priority,7.77,Low
6865-JZNKO,0.0,Low Risk,1659.0,Low Priority,7.76,Low
1580-BMCMR,0.0,Low Risk,1658.7,Low Priority,7.76,Low
8807-ARQET,0.0,Low Risk,1654.35,Low Priority,7.74,Low
4656-CAURT,0.0,Low Risk,1652.55,Low Priority,7.73,Low
6857-TKDJV,0.0,Low Risk,1651.55,Low Priority,7.73,Low
9373-WSLOY,0.0,Low Risk,1650.0,Low Priority,7.72,Low
0168-XZKBB,0.0,Low Risk,1650.15,Low Priority,7.72,Low
7611-YKYTC,0.0,Low Risk,1650.0,Low Priority,7.72,Low
0867-MKZVY,0.0,Low Risk,1648.0,Low Priority,7.71,Low
4923-ADWXJ,0.0,Low Risk,1645.0,Low Priority,7.7,Low
2799-TSLAG,0.0,Low Risk,1644.5,Low Priority,7.69,Low
2085-BOJKI,0.0,Low Risk,1643.0500000000002,Low Priority,7.69,Low
1080-BWSYE,0.0,Low Risk,1641.6,Low Priority,7.68,Low
2586-CWXVV,0.0,Low Risk,1641.6,Low Priority,7.68,Low
2560-WBWXF,0.0,Low Risk,1642.1999999999998,Low Priority,7.68,Low
8685-WHQPW,0.0,Low Risk,1636.8000000000002,Low Priority,7.66,Low
6497-TILVL,0.1,Low Risk,354.90000000000003,Low Priority,7.66,Low
3913-RDSJZ,0.0,Low Risk,1635.2,Low Priority,7.65,Low
5220-AGAAX,0.0,Low Risk,1632.0,Low Priority,7.64,Low
9554-DFKIC,0.0,Low Risk,1633.5,Low Priority,7.64,Low
4612-SSVHJ,0.0,Low Risk,1629.0,Low Priority,7.62,Low
8559-CIZFV,0.0,Low Risk,1627.5,Low Priority,7.61,Low
3853-LYGAM,0.0,Low Risk,1626.0500000000002,Low Priority,7.61,Low
0056-EPFBG,0.065,Low Risk,788.0,Low Priority,7.59,Low
9885-MFVSU,0.0,Low Risk,1622.25,Low Priority,7.59,Low
9524-EGPJC,0.0,Low Risk,1621.8,Low Priority,7.59,Low
9492-TOKRI,0.0,Low Risk,1620.0,Low Priority,7.58,Low
7595-EHCDL,0.0,Low Risk,1619.2,Low Priority,7.58,Low
7929-DMBCV,0.0,Low Risk,1620.0,Low Priority,7.58,Low
5857-XRECV,0.1225,Low Risk,41.0,Low Priority,7.54,Low
2662-NNTDK,0.0,Low Risk,1612.0,Low Priority,7.54,Low
6485-QXWWE,0.0,Low Risk,1612.0,Low Priority,7.54,Low
7225-CBZPL,0.0,Low Risk,1611.6,Low Priority,7.54,Low
2916-BQZLN,0.0,Low Risk,1610.25,Low Priority,7.53,Low
2606-PKWJB,0.0,Low Risk,1610.0,Low Priority,7.53,Low
0485-ZBSLN,0.0,Low Risk,1608.75,Low Priority,7.53,Low
3115-CZMZD,0.1236999999999999,Low Risk,20.25,Low Priority,7.52,Low
1301-LOPVR,0.0,Low Risk,1605.15,Low Priority,7.51,Low
8292-FRFZQ,0.0,Low Risk,1604.85,Low Priority,7.51,Low
2979-SXESE,0.0,Low Risk,1604.8000000000002,Low Priority,7.51,Low
9658-WYUFB,0.0,Low Risk,1604.8000000000002,Low Priority,7.51,Low
4939-KYYPY,0.0,Low Risk,1605.15,Low Priority,7.51,Low
6303-KFWSL,0.0,Low Risk,1602.25,Low Priority,7.5,Low
8350-NYMVI,0.0,Low Risk,1602.9,Low Priority,7.5,Low
3027-YNWZU,0.0,Low Risk,1600.0,Low Priority,7.49,Low
3473-XIIIT,0.0,Low Risk,1600.0,Low Priority,7.49,Low
5935-FCCNB,0.0,Low Risk,1601.4,Low Priority,7.49,Low
4335-BSMJS,0.0,Low Risk,1599.6,Low Priority,7.48,Low
4521-YEEHE,0.0,Low Risk,1599.3,Low Priority,7.48,Low
1684-FLBGS,0.0,Low Risk,1598.5,Low Priority,7.48,Low
2719-BDAQO,0.0,Low Risk,1595.4499999999998,Low Priority,7.46,Low
6814-ZPWFQ,0.025,Low Risk,1275.0,Low Priority,7.46,Low
5940-NFXKV,0.0,Low Risk,1589.35,Low Priority,7.44,Low
8946-BFWSG,0.0,Low Risk,1590.75,Low Priority,7.44,Low
9953-ZMKSM,0.0,Low Risk,1590.75,Low Priority,7.44,Low
7964-YESJC,0.0,Low Risk,1591.1999999999998,Low Priority,7.44,Low
2233-TXSIU,0.065,Low Risk,755.6500000000001,Low Priority,7.44,Low
9415-DPEWS,0.0,Low Risk,1590.3,Low Priority,7.44,Low
1705-GUHPV,0.005,Low Risk,1524.6,Low Priority,7.43,Low
1852-QSWCD,0.0,Low Risk,1587.2,Low Priority,7.43,Low
7602-DBTOU,0.015,Low Risk,1391.6,Low Priority,7.41,Low
7074-STDCN,0.0,Low Risk,1583.4,Low Priority,7.41,Low
8592-PLTMQ,0.0,Low Risk,1580.8,Low Priority,7.4,Low
1228-ZLNBX,0.0,Low Risk,1581.3,Low Priority,7.4,Low
5829-NVSQN,0.0,Low Risk,1581.25,Low Priority,7.4,Low
6713-OKOMC,0.1,Low Risk,297.5,Low Priority,7.39,Low
5947-SGKCL,0.0,Low Risk,1580.25,Low Priority,7.39,Low
6134-KWTBV,0.01,Low Risk,1450.8,Low Priority,7.39,Low
1075-BGWOH,0.0,Low Risk,1580.0,Low Priority,7.39,Low
7105-MXJLL,0.0,Low Risk,1578.2,Low Priority,7.38,Low
0207-MDKNV,0.0,Low Risk,1576.5,Low Priority,7.38,Low
2074-GUHPQ,0.0,Low Risk,1575.9,Low Priority,7.37,Low
3955-JBZZM,0.0,Low Risk,1576.0,Low Priority,7.37,Low
6258-NGCNG,0.11,Low Risk,164.5,Low Priority,7.37,Low
6198-RTPMF,0.0,Low Risk,1574.1999999999998,Low Priority,7.36,Low
7668-XCFYV,0.0,Low Risk,1573.35,Low Priority,7.36,Low
7311-MQJCH,0.115,Low Risk,97.75,Low Priority,7.36,Low
6100-QQHEB,0.0,Low Risk,1573.35,Low Priority,7.36,Low
1862-SKORY,0.0,Low Risk,1572.0,Low Priority,7.35,Low
7325-ENZFI,0.0,Low Risk,1571.6999999999998,Low Priority,7.35,Low
5353-WILCI,0.0,Low Risk,1569.4,Low Priority,7.34,Low
6345-FZOQH,0.015,Low Risk,1373.1,Low Priority,7.32,Low
0946-FKYTX,0.0,Low Risk,1565.2,Low Priority,7.32,Low
1468-DEFNC,0.0,Low Risk,1561.6,Low Priority,7.31,Low
4023-RTIQM,0.0,Low Risk,1562.4,Low Priority,7.31,Low
4558-FANTW,0.0,Low Risk,1561.4499999999998,Low Priority,7.31,Low
9361-YNQWJ,0.0,Low Risk,1561.6,Low Priority,7.31,Low
6839-ITVZJ,0.0,Low Risk,1561.3,Low Priority,7.3,Low
7729-XBTWX,0.02,Low Risk,1303.5,Low Priority,7.3,Low
2967-MXRAV,0.12,Low Risk,18.8,Low Priority,7.29,Low
1396-QWFBJ,0.0,Low Risk,1555.05,Low Priority,7.28,Low
8780-IHCRN,0.0,Low Risk,1552.9499999999998,Low Priority,7.27,Low
3606-SBKRY,0.0,Low Risk,1551.55,Low Priority,7.26,Low
1241-EZFMJ,0.0,Low Risk,1552.45,Low Priority,7.26,Low
4298-OYIFC,0.0,Low Risk,1551.75,Low Priority,7.26,Low
0756-MPZRL,0.0,Low Risk,1550.2,Low Priority,7.25,Low
0491-KAPQG,0.0,Low Risk,1547.7,Low Priority,7.24,Low
7605-BDWDC,0.0,Low Risk,1545.35,Low Priority,7.23,Low
3205-MXZRA,0.0,Low Risk,1545.7,Low Priority,7.23,Low
1904-WAJAA,0.0,Low Risk,1544.4,Low Priority,7.23,Low
8563-OYMQY,0.0,Low Risk,1546.15,Low Priority,7.23,Low
6370-ZVHDV,0.0,Low Risk,1543.3,Low Priority,7.22,Low
2027-CWDNU,0.0,Low Risk,1540.8,Low Priority,7.21,Low
0723-VSOBE,0.0,Low Risk,1539.0000000000002,Low Priority,7.2,Low
7503-EPSZW,0.0,Low Risk,1539.2,Low Priority,7.2,Low
5914-DVBWJ,0.0,Low Risk,1538.1,Low Priority,7.2,Low
5565-FILXA,0.0,Low Risk,1538.4,Low Priority,7.2,Low
5201-CBWYG,0.0,Low Risk,1537.6,Low Priority,7.19,Low
3181-MIZBN,0.095,Low Risk,316.0,Low Priority,7.18,Low
5760-WRAHC,0.0,Low Risk,1534.5,Low Priority,7.18,Low
7831-QGOXH,0.0,Low Risk,1533.6,Low Priority,7.17,Low
7740-KKCXF,0.0,Low Risk,1532.55,Low Priority,7.17,Low
9170-CCKOU,0.0,Low Risk,1533.4,Low Priority,7.17,Low
8224-IVVPA,0.0,Low Risk,1530.9,Low Priority,7.16,Low
0637-YLETY,0.0,Low Risk,1529.6,Low Priority,7.16,Low
6967-QIQRV,0.0,Low Risk,1528.5,Low Priority,7.15,Low
9208-OLGAQ,0.0,Low Risk,1529.1,Low Priority,7.15,Low
4926-UMJZD,0.0,Low Risk,1525.2,Low Priority,7.14,Low
8903-WMRNW,0.0,Low Risk,1526.25,Low Priority,7.14,Low
6402-SSEJG,0.0,Low Risk,1526.25,Low Priority,7.14,Low
4704-ERYFC,0.0,Low Risk,1523.5,Low Priority,7.13,Low
2481-SBOYW,0.0,Low Risk,1525.0,Low Priority,7.13,Low
9931-DCEZH,0.0,Low Risk,1523.2,Low Priority,7.13,Low
2332-TODQS,0.025,Low Risk,1202.4,Low Priority,7.13,Low
6614-YWYSC,0.0,Low Risk,1525.0,Low Priority,7.13,Low
5337-IIWKZ,0.0,Low Risk,1524.9,Low Priority,7.13,Low
3422-WJOYD,0.0,Low Risk,1521.8,Low Priority,7.12,Low
2569-WGERO,0.0,Low Risk,1522.8,Low Priority,7.12,Low
1389-WNUIB,0.0,Low Risk,1520.0,Low Priority,7.11,Low
3663-MITLP,0.0,Low Risk,1518.75,Low Priority,7.11,Low
6080-LNESI,0.02,Low Risk,1262.25,Low Priority,7.11,Low
6413-XKKPU,0.0,Low Risk,1519.8000000000002,Low Priority,7.11,Low
0125-LZQXK,0.0,Low Risk,1520.25,Low Priority,7.11,Low
3482-ABPKK,0.0,Low Risk,1520.4,Low Priority,7.11,Low
5950-AAAGJ,0.0,Low Risk,1517.4,Low Priority,7.1,Low
9025-ZRPVR,0.105,Low Risk,170.54999999999998,Low Priority,7.1,Low
6584-VQMYT,0.0,Low Risk,1517.4,Low Priority,7.1,Low
0680-DFNNY,0.0,Low Risk,1516.5,Low Priority,7.09,Low
2851-MMUTZ,0.0,Low Risk,1516.05,Low Priority,7.09,Low
1792-UXAFY,0.0,Low Risk,1515.5500000000002,Low Priority,7.09,Low
4237-CLSMM,0.115,Low Risk,40.0,Low Priority,7.09,Low
2144-ESWKO,0.0,Low Risk,1513.6,Low Priority,7.08,Low
0848-ZGQIJ,0.0,Low Risk,1514.4,Low Priority,7.08,Low
7608-RGIRO,0.0,Low Risk,1512.8,Low Priority,7.08,Low
0640-YJTPY,0.0,Low Risk,1512.0,Low Priority,7.07,Low
4385-GZQXV,0.0,Low Risk,1511.2,Low Priority,7.07,Low
7776-QWNFX,0.0,Low Risk,1512.0,Low Priority,7.07,Low
5313-FPXWG,0.02,Low Risk,1254.6,Low Priority,7.07,Low
1945-XISKS,0.015,Low Risk,1316.55,Low Priority,7.06,Low
8201-AAXCB,0.0,Low Risk,1508.75,Low Priority,7.06,Low
8063-RJYNF,0.0,Low Risk,1508.0,Low Priority,7.05,Low
7108-DGVUU,0.0,Low Risk,1505.7,Low Priority,7.04,Low
8028-PNXHQ,0.0,Low Risk,1503.5,Low Priority,7.03,Low
9094-AZPHK,0.0,Low Risk,1502.25,Low Priority,7.03,Low
3256-EZDBI,0.0,Low Risk,1501.95,Low Priority,7.03,Low
0603-TPMIB,0.0,Low Risk,1501.55,Low Priority,7.02,Low
3891-NLXJB,0.0,Low Risk,1500.35,Low Priority,7.02,Low
6292-TOSSS,0.02,Low Risk,1245.0,Low Priority,7.02,Low
9087-EYCPR,0.0,Low Risk,1500.0,Low Priority,7.02,Low
0378-NHQXU,0.0,Low Risk,1500.25,Low Priority,7.02,Low
7989-VCQOH,0.0,Low Risk,1498.5,Low Priority,7.01,Low
8544-JNBOX,0.0,Low Risk,1497.6,Low Priority,7.01,Low
1958-RNRKS,0.0,Low Risk,1497.0,Low Priority,7.0,Low
6215-NQCPY,0.0,Low Risk,1495.5,Low Priority,7.0,Low
4109-CYRBD,0.0,Low Risk,1496.4,Low Priority,7.0,Low
8456-QDAVC,0.0,Low Risk,1495.3,Low Priority,7.0,Low
2039-JONDJ,0.0,Low Risk,1497.15,Low Priority,7.0,Low
7562-GSUHK,0.0,Low Risk,1491.2,Low Priority,6.98,Low
2525-GVKQU,0.02,Low Risk,1236.0,Low Priority,6.98,Low
2999-AANRQ,0.0,Low Risk,1492.05,Low Priority,6.98,Low
2545-LXYVJ,0.0,Low Risk,1490.4,Low Priority,6.97,Low
1293-BSEUN,0.0,Low Risk,1490.4,Low Priority,6.97,Low
7041-TXQJH,0.0,Low Risk,1487.4,Low Priority,6.96,Low
0117-LFRMW,0.0,Low Risk,1487.4,Low Priority,6.96,Low
4785-FCIFB,0.0,Low Risk,1488.4,Low Priority,6.96,Low
4013-TLDHQ,0.0,Low Risk,1486.75,Low Priority,6.96,Low
6892-BOGQE,0.0,Low Risk,1483.9,Low Priority,6.94,Low
1113-IUJYX,0.0,Low Risk,1483.3,Low Priority,6.94,Low
4302-ZYFEL,0.005,Low Risk,1417.95,Low Priority,6.93,Low
0285-INHLN,0.0,Low Risk,1478.25,Low Priority,6.92,Low
6855-VLGOS,0.0,Low Risk,1479.6,Low Priority,6.92,Low
1927-QEWMY,0.0,Low Risk,1476.0,Low Priority,6.91,Low
3230-WYKIR,0.0,Low Risk,1476.0,Low Priority,6.91,Low
4458-KVRBJ,0.0,Low Risk,1475.0,Low Priority,6.9,Low
8713-IGZSO,0.1112,Low Risk,49.7,Low Priority,6.9,Low
5686-CMAWK,0.0,Low Risk,1474.75,Low Priority,6.9,Low
0784-GTUUK,0.0,Low Risk,1472.5,Low Priority,6.89,Low
0947-MUGVO,0.0,Low Risk,1473.0,Low Priority,6.89,Low
1518-OMDIK,0.0,Low Risk,1470.15,Low Priority,6.88,Low
1403-GYAFU,0.005,Low Risk,1403.5,Low Priority,6.87,Low
5995-LFTLE,0.0,Low Risk,1467.4,Low Priority,6.87,Low
2632-TACXW,0.0,Low Risk,1466.3,Low Priority,6.86,Low
6585-WCEWR,0.0,Low Risk,1465.2,Low Priority,6.85,Low
1376-HHBDV,0.0,Low Risk,1464.0,Low Priority,6.85,Low
2263-SFSQZ,0.015,Low Risk,1272.45,Low Priority,6.85,Low
4583-PARNH,0.0,Low Risk,1464.8,Low Priority,6.85,Low
7665-NKLAV,0.0,Low Risk,1463.4,Low Priority,6.85,Low
6207-WIOLX,0.0,Low Risk,1465.0,Low Priority,6.85,Low
7515-LODFU,0.005,Low Risk,1400.7,Low Priority,6.85,Low
0794-YVSGE,0.0,Low Risk,1461.6,Low Priority,6.84,Low
3910-MRQOY,0.005,Low Risk,1396.8,Low Priority,6.83,Low
7083-MIOPC,0.0,Low Risk,1458.0,Low Priority,6.82,Low
4534-WGCIR,0.0,Low Risk,1458.6999999999998,Low Priority,6.82,Low
8229-BUJHX,0.0,Low Risk,1455.5,Low Priority,6.81,Low
1134-YWTYF,0.0,Low Risk,1452.6,Low Priority,6.8,Low
9102-IAYHT,0.0,Low Risk,1452.65,Low Priority,6.8,Low
0112-QAWRZ,0.0,Low Risk,1452.8,Low Priority,6.8,Low
2073-QBVBI,0.0,Low Risk,1453.45,Low Priority,6.8,Low
3398-ZOUAA,0.0,Low Risk,1451.1,Low Priority,6.79,Low
6620-HVDUJ,0.0,Low Risk,1450.8000000000002,Low Priority,6.79,Low
4032-RMHCI,0.0,Low Risk,1451.4,Low Priority,6.79,Low
8854-CCVSQ,0.0,Low Risk,1451.7,Low Priority,6.79,Low
0577-WHMEV,0.0,Low Risk,1451.2,Low Priority,6.79,Low
7471-WNSUF,0.0,Low Risk,1449.0,Low Priority,6.78,Low
8490-BXHEO,0.0,Low Risk,1449.9,Low Priority,6.78,Low
3675-EQOZA,0.105,Low Risk,103.25,Low Priority,6.78,Low
5937-EORGB,0.0,Low Risk,1447.5,Low Priority,6.77,Low
2159-TURXX,0.105,Low Risk,100.25,Low Priority,6.77,Low
0464-WJTKO,0.0,Low Risk,1447.2,Low Priority,6.77,Low
4821-WQOYN,0.0,Low Risk,1447.2,Low Priority,6.77,Low
3500-RMZLT,0.0,Low Risk,1444.5,Low Priority,6.76,Low
7463-IFMQU,0.0,Low Risk,1443.6,Low Priority,6.75,Low
5448-VWNAM,0.0,Low Risk,1442.1,Low Priority,6.75,Low
5075-JSDKI,0.0,Low Risk,1442.55,Low Priority,6.75,Low
5447-VYTKW,0.0,Low Risk,1443.15,Low Priority,6.75,Low
4530-NDRKU,0.05,Low Risk,800.1,Low Priority,6.74,Low
2361-FJWNO,0.0,Low Risk,1440.0,Low Priority,6.74,Low
5730-RIITO,0.0,Low Risk,1438.35,Low Priority,6.73,Low
1599-EAHXY,0.0,Low Risk,1437.0,Low Priority,6.72,Low
2507-QZPQS,0.0,Low Risk,1435.5,Low Priority,6.72,Low
4277-BWBML,0.0,Low Risk,1436.4,Low Priority,6.72,Low
7184-LRUUR,0.0,Low Risk,1435.5,Low Priority,6.72,Low
2129-ALKBS,0.03,Low Risk,1048.0,Low Priority,6.7,Low
9661-JALZV,0.0,Low Risk,1432.6,Low Priority,6.7,Low
0784-ZQJZX,0.0,Low Risk,1432.8,Low Priority,6.7,Low
2311-QYMUQ,0.0,Low Risk,1431.2,Low Priority,6.7,Low
2429-AYKKO,0.0,Low Risk,1429.2,Low Priority,6.69,Low
0732-OCQOC,0.01,Low Risk,1302.6,Low Priority,6.69,Low
7853-WNZSY,0.11,Low Risk,19.75,Low Priority,6.69,Low
4946-EDSEW,0.095,Low Risk,211.75,Low Priority,6.69,Low
5315-CKEQK,0.0,Low Risk,1428.0,Low Priority,6.68,Low
0264-CNITK,0.0,Low Risk,1427.1,Low Priority,6.68,Low
7606-BPHHN,0.0,Low Risk,1425.6,Low Priority,6.67,Low
2607-DHDAK,0.0,Low Risk,1425.6,Low Priority,6.67,Low
6927-WTFIV,0.0,Low Risk,1426.0,Low Priority,6.67,Low
6261-LHRTG,0.0,Low Risk,1423.5,Low Priority,6.66,Low
4957-SREEC,0.0,Low Risk,1424.5,Low Priority,6.66,Low
3454-JFUBC,0.005,Low Risk,1360.0,Low Priority,6.66,Low
1697-LYYYX,0.02,Low Risk,1165.1,Low Priority,6.65,Low
3315-IKYZQ,0.0,Low Risk,1422.4,Low Priority,6.65,Low
5893-KCLGT,0.0,Low Risk,1422.0,Low Priority,6.65,Low
6583-KQJLK,0.0,Low Risk,1419.75,Low Priority,6.64,Low
6928-ONTRW,0.0,Low Risk,1418.4,Low Priority,6.64,Low
2812-ENYMO,0.0,Low Risk,1418.3,Low Priority,6.64,Low
0404-AHASP,0.0,Low Risk,1418.4,Low Priority,6.64,Low
0655-YDGFJ,0.0,Low Risk,1419.5500000000002,Low Priority,6.64,Low
5356-KZCKT,0.0,Low Risk,1418.1,Low Priority,6.63,Low
6661-EIPZC,0.0,Low Risk,1416.0,Low Priority,6.62,Low
5468-BPMMO,0.04,Low Risk,901.6,Low Priority,6.62,Low
6087-MVHJH,0.0,Low Risk,1415.2,Low Priority,6.62,Low
6174-NRBTZ,0.0,Low Risk,1414.5,Low Priority,6.62,Low
8361-LBRDI,0.0,Low Risk,1412.3000000000002,Low Priority,6.61,Low
6877-LGWXO,0.0,Low Risk,1413.9,Low Priority,6.61,Low
1073-XXCZD,0.0,Low Risk,1413.5,Low Priority,6.61,Low
3973-SKMLN,0.0,Low Risk,1412.9,Low Priority,6.61,Low
3642-BYHDO,0.0,Low Risk,1412.9,Low Priority,6.61,Low
1052-QJIBV,0.0,Low Risk,1412.9,Low Priority,6.61,Low
5902-WBLSE,0.0,Low Risk,1410.5,Low Priority,6.6,Low
1047-NNCBF,0.0,Low Risk,1411.0,Low Priority,6.6,Low
8807-OPMBM,0.0,Low Risk,1410.75,Low Priority,6.6,Low
6833-JMZYP,0.0,Low Risk,1410.0,Low Priority,6.6,Low
6615-NGGZJ,0.0,Low Risk,1407.7,Low Priority,6.59,Low
4817-KEQSP,0.0,Low Risk,1409.35,Low Priority,6.59,Low
1591-XWLGB,0.0,Low Risk,1409.35,Low Priority,6.59,Low
1166-PQLGG,0.0,Low Risk,1407.6,Low Priority,6.59,Low
6017-PPLPX,0.0,Low Risk,1409.0,Low Priority,6.59,Low
1043-YCUTE,0.0,Low Risk,1408.4,Low Priority,6.59,Low
1623-NLDOT,0.0,Low Risk,1409.1,Low Priority,6.59,Low
3996-ZNWYK,0.0,Low Risk,1405.8,Low Priority,6.58,Low
0831-JNISG,0.0,Low Risk,1405.8,Low Priority,6.58,Low
2739-CACDQ,0.0,Low Risk,1405.0500000000002,Low Priority,6.57,Low
8496-EJAUI,0.0,Low Risk,1403.15,Low Priority,6.56,Low
3621-CEOVK,0.0,Low Risk,1402.8,Low Priority,6.56,Low
0236-HFWSV,0.0,Low Risk,1400.25,Low Priority,6.55,Low
4465-VDKIQ,0.0,Low Risk,1400.4,Low Priority,6.55,Low
3173-WSSUE,0.0,Low Risk,1398.7,Low Priority,6.54,Low
6980-CDGFC,0.0,Low Risk,1396.95,Low Priority,6.54,Low
3402-XRIUO,0.0,Low Risk,1398.1,Low Priority,6.54,Low
2908-WGAXL,0.0,Low Risk,1397.2,Low Priority,6.54,Low
4086-WITJG,0.0,Low Risk,1398.7,Low Priority,6.54,Low
6625-FLENO,0.015,Low Risk,1203.5,Low Priority,6.53,Low
8450-UYIBU,0.0,Low Risk,1394.75,Low Priority,6.53,Low
2848-YXSMW,0.0,Low Risk,1396.8,Low Priority,6.53,Low
1322-AGOQM,0.0,Low Risk,1393.8,Low Priority,6.52,Low
7695-PKLCZ,0.0,Low Risk,1394.0,Low Priority,6.52,Low
4597-ELFTS,0.0,Low Risk,1394.4,Low Priority,6.52,Low
7558-IMLMT,0.0,Low Risk,1393.6,Low Priority,6.52,Low
0902-XKXPN,0.0,Low Risk,1393.8,Low Priority,6.52,Low
6980-IMXXE,0.0,Low Risk,1393.8,Low Priority,6.52,Low
2718-YSKCS,0.0,Low Risk,1391.6,Low Priority,6.51,Low
7517-SAWMO,0.0,Low Risk,1390.8,Low Priority,6.51,Low
7673-BQGKU,0.0,Low Risk,1390.35,Low Priority,6.5,Low
3976-HXHCE,0.0,Low Risk,1389.6,Low Priority,6.5,Low
5787-KXGIY,0.0,Low Risk,1389.6,Low Priority,6.5,Low
8285-ABVLB,0.0,Low Risk,1389.5,Low Priority,6.5,Low
2108-GLPQB,0.0,Low Risk,1388.75,Low Priority,6.5,Low
8626-XHBIE,0.0,Low Risk,1388.8,Low Priority,6.5,Low
