customer_id,tenure,monthly_charges,total_charges,contract,internet_service,churn,monthly_revenue,estimated_lifespan,ltv,revenue_per_month,ltv_segment,predicted_churn,churn_probability,churn_risk,customer_segment
6689-KXGBO,1,50.55,50.55,Month-to-month,DSL,Yes,50.55,1,50.55,50.55,Low Value,,0.0,Low Risk,Low Priority
9667-TKTVZ,2,54.35,117.05,Month-to-month,DSL,No,54.35,2,108.7,58.525,Low Value,,0.0,Low Risk,Low Priority
3657-COGMW,52,108.1,5839.3,Month-to-month,Fiber optic,No,108.1,52,5621.2,112.29423076923078,High Value,,0.0,Low Risk,High Value Customer
8570-KLJYJ,36,54.45,1893.5,One year,DSL,No,54.45,36,1960.2,52.59722222222222,Medium Value,No,0.02,Low Risk,Low Priority
7754-IXRMC,1,45.35,45.35,Month-to-month,DSL,No,45.35,1,45.35,45.35,Low Value,,0.0,Low Risk,Low Priority
9473-CBZOP,28,59.0,1654.45,One year,DSL,No,59.0,28,1652.0,59.0875,Medium Value,No,0.06,Low Risk,Low Priority
2969-WGHQO,7,69.45,477.05,One year,DSL,No,69.45,7,486.15,68.15,Low Value,No,0.145,Low Risk,Low Priority
6615-NGGZJ,14,100.55,1415.55,Month-to-month,Fiber optic,Yes,100.55,14,1407.7,101.11071428571428,Medium Value,,0.0,Low Risk,Low Priority
4334-HOWRP,72,64.95,4546.0,Two year,DSL,No,64.95,72,4676.400000000001,63.138888888888886,High Value,,0.0,Low Risk,High Value Customer
4255-DDUOU,1,20.5,20.5,Month-to-month,No,Yes,20.5,1,20.5,20.5,Low Value,,0.0,Low Risk,Low Priority
5863-OOKCL,10,18.85,163.2,Month-to-month,No,No,18.85,10,188.5,16.32,Low Value,No,0.045,Low Risk,Low Priority
1686-STUHN,42,19.8,849.9,One year,No,No,19.8,42,831.6,20.235714285714284,Low Value,,0.0,Low Risk,Low Priority
1329-VHWNP,7,25.05,189.95,Month-to-month,DSL,No,25.05,7,175.35,27.135714285714283,Low Value,,0.0,Low Risk,Low Priority
2984-MIIZL,4,74.8,321.9,Month-to-month,Fiber optic,Yes,74.8,4,299.2,80.475,Low Value,,0.0,Low Risk,Low Priority
0266-GMEAO,72,114.3,8058.55,Two year,Fiber optic,No,114.3,72,8229.6,111.92430555555556,Very High Value,,0.0,Low Risk,VIP Customer
5590-YRFJT,20,24.45,482.8,Month-to-month,DSL,Yes,24.45,20,489.0,24.14,Low Value,,0.0,Low Risk,Low Priority
5574-NXZIU,63,109.2,7049.75,Two year,Fiber optic,No,109.2,63,6879.6,111.90079365079364,Very High Value,No,0.12,Low Risk,VIP Customer
0019-GFNTW,56,45.05,2560.1,Two year,DSL,No,45.05,56,2522.8,45.71607142857143,Medium Value,,0.0,Low Risk,Low Priority
4256-ZWTZI,5,51.0,286.8,Month-to-month,DSL,No,51.0,5,255.0,57.36,Low Value,No,0.28,Low Risk,Low Priority
8309-PPCED,72,110.45,7982.5,Two year,Fiber optic,No,110.45,72,7952.400000000001,110.86805555555556,Very High Value,,0.0,Low Risk,VIP Customer
4098-NAUKP,68,84.65,5683.6,Month-to-month,Fiber optic,No,84.65,68,5756.200000000001,83.58235294117648,High Value,,0.0,Low Risk,High Value Customer
5196-WPYOW,67,60.05,3994.05,One year,DSL,No,60.05,67,4023.35,59.61268656716418,High Value,,0.0,Low Risk,High Value Customer
4608-LCIMN,8,44.65,369.15,Month-to-month,DSL,No,44.65,8,357.2,46.14375,Low Value,,0.0,Low Risk,Low Priority
1485-YDHMM,52,93.25,4631.7,Month-to-month,Fiber optic,No,93.25,52,4849.0,89.07115384615385,High Value,,0.0,Low Risk,High Value Customer
4054-CUMIA,18,20.25,401.95,Month-to-month,No,No,20.25,18,364.5,22.33055555555556,Low Value,,0.0,Low Risk,Low Priority
0603-TPMIB,59,25.45,1534.05,Two year,No,No,25.45,59,1501.55,26.00084745762712,Medium Value,,0.0,Low Risk,Low Priority
2525-GVKQU,60,20.6,1093.0,Two year,No,No,20.6,60,1236.0,18.216666666666665,Medium Value,No,0.02,Low Risk,Low Priority
8161-QYMTT,7,94.1,701.3,Month-to-month,Fiber optic,No,94.1,7,658.6999999999999,100.18571428571428,Low Value,Yes,0.925,High Risk,Churn Risk
9581-GVBXT,59,34.8,1980.3,One year,DSL,No,34.8,59,2053.2,33.56440677966101,Medium Value,,0.0,Low Risk,Low Priority
5862-BRIXZ,46,60.75,2893.4,Two year,DSL,No,60.75,46,2794.5,62.9,Medium Value,,0.0,Low Risk,Low Priority
5404-GGUKR,5,51.35,262.3,Month-to-month,DSL,No,51.35,5,256.75,52.46,Low Value,,0.0,Low Risk,Low Priority
3308-JSGML,59,64.05,3886.85,Two year,DSL,No,64.05,59,3778.95,65.87881355932203,High Value,,0.0,Low Risk,High Value Customer
2126-GSEGL,70,84.8,5917.55,Two year,DSL,No,84.8,70,5936.0,84.53642857142857,High Value,,0.0,Low Risk,High Value Customer
3677-TNKIO,14,71.0,914.0,Month-to-month,Fiber optic,Yes,71.0,14,994.0,65.28571428571429,Low Value,,0.0,Low Risk,Low Priority
0440-QEXBZ,44,50.15,2139.1,Month-to-month,DSL,No,50.15,44,2206.6,48.61590909090909,Medium Value,No,0.165,Low Risk,Low Priority
2434-EEVDB,64,94.6,5948.7,Two year,Fiber optic,No,94.6,64,6054.4,92.9484375,Very High Value,,0.0,Low Risk,VIP Customer
6762-QVYJO,58,59.75,3624.35,Two year,DSL,No,59.75,58,3465.5,62.48879310344827,High Value,,0.0,Low Risk,High Value Customer
6199-IWKGC,46,100.25,4753.85,One year,Fiber optic,No,100.25,46,4611.5,103.3445652173913,High Value,,0.0,Low Risk,High Value Customer
2675-DHUTR,58,98.9,5780.7,Month-to-month,Fiber optic,No,98.9,58,5736.200000000001,99.66724137931034,High Value,,0.0,Low Risk,High Value Customer
8152-VETUR,72,97.7,6869.7,Two year,Fiber optic,No,97.7,72,7034.400000000001,95.4125,Very High Value,,0.0,Low Risk,VIP Customer
9667-EQRXU,30,40.3,1172.95,Month-to-month,DSL,Yes,40.3,30,1209.0,39.098333333333336,Medium Value,,0.0,Low Risk,Low Priority
7446-YPODE,11,60.25,662.95,Month-to-month,DSL,No,60.25,11,662.75,60.26818181818182,Low Value,,0.0,Low Risk,Low Priority
9522-BNTHX,34,56.25,1765.95,Month-to-month,DSL,No,56.25,34,1912.5,51.93970588235294,Medium Value,,0.0,Low Risk,Low Priority
4676-WLUHT,54,46.2,2431.95,Two year,DSL,No,46.2,54,2494.8,45.036111111111104,Medium Value,,0.0,Low Risk,Low Priority
3329-WDIOK,3,50.6,155.35,Month-to-month,DSL,Yes,50.6,3,151.8,51.78333333333333,Low Value,,0.0,Low Risk,Low Priority
7980-MHFLQ,72,24.9,1859.2,Two year,No,No,24.9,72,1792.8,25.822222222222223,Medium Value,,0.0,Low Risk,Low Priority
2873-ZLIWT,40,84.85,3303.05,Month-to-month,Fiber optic,Yes,84.85,40,3394.0,82.57625,High Value,,0.0,Low Risk,High Value Customer
3415-TAILE,2,65.7,134.35,Month-to-month,DSL,Yes,65.7,2,131.4,67.175,Low Value,,0.0,Low Risk,Low Priority
0757-WCUUZ,54,63.35,3409.1,Two year,DSL,No,63.35,54,3420.9,63.13148148148148,High Value,,0.0,Low Risk,High Value Customer
1629-DQQVB,14,50.1,709.5,Month-to-month,DSL,No,50.1,14,701.4,50.67857142857143,Low Value,No,0.165,Low Risk,Low Priority
1915-IOFGU,1,70.5,70.5,Month-to-month,Fiber optic,Yes,70.5,1,70.5,70.5,Low Value,,0.0,Low Risk,Low Priority
3045-XETSH,10,94.85,953.45,Month-to-month,Fiber optic,Yes,94.85,10,948.5,95.345,Low Value,,0.0,Low Risk,Low Priority
0374-AACSZ,1,50.15,50.15,Month-to-month,DSL,No,50.15,1,50.15,50.15,Low Value,,0.0,Low Risk,Low Priority
7239-HZZCX,1,19.75,19.75,Month-to-month,No,Yes,19.75,1,19.75,19.75,Low Value,No,0.3387,Low Risk,Low Priority
4872-VXRIL,56,64.65,3665.55,One year,DSL,No,64.65,56,3620.400000000001,65.45625,High Value,,0.0,Low Risk,High Value Customer
9140-CZQZZ,68,79.6,5515.8,Two year,DSL,No,79.6,68,5412.799999999999,81.11470588235295,High Value,,0.0,Low Risk,High Value Customer
3423-HHXAO,14,19.5,272.0,One year,No,No,19.5,14,273.0,19.428571428571427,Low Value,,0.0,Low Risk,Low Priority
9938-TKDGL,68,99.55,6668.0,Two year,Fiber optic,No,99.55,68,6769.4,98.05882352941175,Very High Value,,0.0,Low Risk,VIP Customer
0531-ZZJWQ,55,74.0,4052.4,Month-to-month,Fiber optic,No,74.0,55,4070.0,73.68,High Value,No,0.46,Medium Risk,High Value Customer
6537-QLGEX,16,38.9,664.4,Month-to-month,DSL,No,38.9,16,622.4,41.525,Low Value,,0.0,Low Risk,Low Priority
2688-BHGOG,9,79.55,718.55,Month-to-month,Fiber optic,No,79.55,9,715.9499999999999,79.83888888888889,Low Value,,0.0,Low Risk,Low Priority
7683-CBDKJ,14,65.45,937.6,Month-to-month,DSL,Yes,65.45,14,916.3,66.97142857142858,Low Value,,0.0,Low Risk,Low Priority
0946-CLJTI,58,98.7,5812.6,Month-to-month,Fiber optic,Yes,98.7,58,5724.6,100.21724137931037,High Value,,0.0,Low Risk,High Value Customer
3160-TYXLT,53,46.3,2546.85,Month-to-month,DSL,No,46.3,53,2453.9,48.053773584905656,Medium Value,,0.0,Low Risk,Low Priority
1325-USMEC,70,99.35,6944.5,Two year,Fiber optic,No,99.35,70,6954.5,99.20714285714286,Very High Value,,0.0,Low Risk,VIP Customer
0916-QOFDP,14,95.8,1346.3,Month-to-month,Fiber optic,No,95.8,14,1341.2,96.16428571428573,Medium Value,,0.0,Low Risk,Low Priority
0628-CNQRM,22,67.5,1544.05,One year,DSL,Yes,67.5,22,1485.0,70.18409090909091,Medium Value,No,0.085,Low Risk,Low Priority
5606-AMZBO,10,78.15,765.15,Month-to-month,Fiber optic,No,78.15,10,781.5,76.515,Low Value,No,0.48,Medium Risk,Monitor
6199-IPCAO,29,26.1,692.55,Two year,No,No,26.1,29,756.9000000000001,23.88103448275862,Low Value,,0.0,Low Risk,Low Priority
7665-TOALD,1,69.6,69.6,Month-to-month,Fiber optic,Yes,69.6,1,69.6,69.6,Low Value,,0.0,Low Risk,Low Priority
0112-QWPNC,49,84.35,4059.35,One year,DSL,Yes,84.35,49,4133.15,82.84387755102041,High Value,,0.0,Low Risk,High Value Customer
0324-BRPCJ,68,100.2,6851.65,Month-to-month,Fiber optic,Yes,100.2,68,6813.6,100.7595588235294,Very High Value,,0.0,Low Risk,VIP Customer
2777-PHDEI,1,78.05,78.05,Month-to-month,Fiber optic,Yes,78.05,1,78.05,78.05,Low Value,,0.0,Low Risk,Low Priority
5640-CAXOA,30,40.35,1187.05,One year,DSL,No,40.35,30,1210.5,39.568333333333335,Medium Value,,0.0,Low Risk,Low Priority
2235-EZAIK,72,79.2,5401.9,Two year,DSL,No,79.2,72,5702.400000000001,75.02638888888889,High Value,,0.0,Low Risk,High Value Customer
3847-BAERP,10,20.9,247.0,Month-to-month,No,No,20.9,10,209.0,24.7,Low Value,No,0.0311,Low Risk,Low Priority
1196-AMORA,7,73.6,520.0,Month-to-month,Fiber optic,Yes,73.6,7,515.1999999999999,74.28571428571429,Low Value,,0.0,Low Risk,Low Priority
4282-YMKNA,9,74.75,706.6,Month-to-month,Fiber optic,Yes,74.75,9,672.75,78.51111111111112,Low Value,,0.0,Low Risk,Low Priority
1453-RZFON,1,49.9,49.9,Month-to-month,DSL,No,49.9,1,49.9,49.9,Low Value,,0.0,Low Risk,Low Priority
8263-OKETD,20,68.9,1370.35,Month-to-month,DSL,No,68.9,20,1378.0,68.5175,Medium Value,,0.0,Low Risk,Low Priority
0670-KDOMA,1,20.25,20.25,Month-to-month,No,No,20.25,1,20.25,20.25,Low Value,,0.0,Low Risk,Low Priority
2476-YGEFM,29,76.0,2215.25,Month-to-month,Fiber optic,No,76.0,29,2204.0,76.38793103448276,Medium Value,,0.0,Low Risk,Low Priority
8687-BAFGU,1,74.0,74.0,Month-to-month,Fiber optic,No,74.0,1,74.0,74.0,Low Value,,0.0,Low Risk,Low Priority
0641-EVBOJ,3,82.3,214.4,Month-to-month,Fiber optic,No,82.3,3,246.9,71.46666666666667,Low Value,,0.0,Low Risk,Low Priority
0829-XXPLX,20,89.4,1871.15,Month-to-month,Fiber optic,No,89.4,20,1788.0,93.5575,Medium Value,,0.0,Low Risk,Low Priority
9974-JFBHQ,64,99.15,6171.2,Month-to-month,Fiber optic,No,99.15,64,6345.6,96.425,Very High Value,,0.0,Low Risk,VIP Customer
5356-RHIPP,1,20.2,20.2,Month-to-month,No,Yes,20.2,1,20.2,20.2,Low Value,,0.0,Low Risk,Low Priority
6624-JDRDS,6,29.45,161.45,Month-to-month,DSL,No,29.45,6,176.7,26.90833333333333,Low Value,,0.0,Low Risk,Low Priority
0608-JDVEC,50,19.8,1013.2,Two year,No,No,19.8,50,990.0,20.264,Low Value,No,0.005,Low Risk,Low Priority
9780-FKVVF,6,59.15,336.7,Month-to-month,DSL,No,59.15,6,354.9,56.11666666666667,Low Value,,0.0,Low Risk,Low Priority
1919-RTPQD,7,44.75,333.65,Month-to-month,DSL,No,44.75,7,313.25,47.66428571428571,Low Value,,0.0,Low Risk,Low Priority
5214-NLTIT,72,90.8,6511.8,Two year,Fiber optic,No,90.8,72,6537.599999999999,90.44166666666666,Very High Value,,0.0,Low Risk,VIP Customer
3345-PBBFH,8,49.55,393.45,Month-to-month,DSL,No,49.55,8,396.4,49.18125,Low Value,,0.0,Low Risk,Low Priority
5055-BRMNE,67,106.7,7009.5,Two year,Fiber optic,No,106.7,67,7148.900000000001,104.61940298507464,Very High Value,,0.0,Low Risk,VIP Customer
9189-JWSHV,24,93.55,2264.05,Month-to-month,Fiber optic,Yes,93.55,24,2245.2,94.33541666666667,Medium Value,,0.0,Low Risk,Low Priority
2190-PHBHR,72,94.45,6921.7,Two year,Fiber optic,No,94.45,72,6800.400000000001,96.13472222222222,Very High Value,,0.0,Low Risk,VIP Customer
2650-GYRYL,33,19.45,600.25,One year,No,No,19.45,33,641.85,18.189393939393938,Low Value,,0.0,Low Risk,Low Priority
0746-JTRFU,2,25.05,56.35,Month-to-month,DSL,Yes,25.05,2,50.1,28.175,Low Value,,0.0,Low Risk,Low Priority
5208-FVQKB,70,67.95,4664.15,Two year,DSL,No,67.95,70,4756.5,66.63071428571428,High Value,,0.0,Low Risk,High Value Customer
7184-LRUUR,22,65.25,1441.8,One year,DSL,No,65.25,22,1435.5,65.53636363636363,Medium Value,,0.0,Low Risk,Low Priority
6627-CFOSN,59,99.45,5623.7,Month-to-month,Fiber optic,No,99.45,59,5867.55,95.31694915254236,High Value,,0.0,Low Risk,High Value Customer
3982-JGSFD,36,20.35,695.85,One year,No,No,20.35,36,732.6,19.329166666666666,Low Value,No,0.0,Low Risk,Low Priority
1574-DYCWE,51,19.95,1028.75,Two year,No,No,19.95,51,1017.45,20.17156862745098,Medium Value,No,0.0,Low Risk,Low Priority
7247-XOZPB,53,77.4,4155.95,One year,DSL,No,77.4,53,4102.200000000001,78.41415094339622,High Value,,0.0,Low Risk,High Value Customer
2466-FCCPT,20,19.7,395.6,One year,No,No,19.7,20,394.0,19.78,Low Value,,0.0,Low Risk,Low Priority
6211-WWLTF,63,99.7,6330.4,Two year,Fiber optic,No,99.7,63,6281.1,100.48253968253968,Very High Value,,0.0,Low Risk,VIP Customer
4826-TZEVA,40,74.8,2971.7,Month-to-month,Fiber optic,No,74.8,40,2992.0,74.29249999999999,Medium Value,,0.0,Low Risk,Low Priority
6016-NXBNJ,35,19.15,638.0,One year,No,No,19.15,35,670.25,18.228571428571428,Low Value,,0.0,Low Risk,Low Priority
9138-EFSMO,26,78.95,2034.25,One year,Fiber optic,No,78.95,26,2052.7000000000003,78.24038461538461,Medium Value,No,0.18,Low Risk,Low Priority
0576-WNXXC,27,95.55,2510.2,Month-to-month,Fiber optic,Yes,95.55,27,2579.85,92.97037037037036,Medium Value,Yes,0.6,Medium Risk,Monitor
4632-XJMEX,53,62.85,3419.5,One year,DSL,No,62.85,53,3331.05,64.51886792452831,High Value,,0.0,Low Risk,High Value Customer
8910-LEDAG,34,71.55,2427.35,Month-to-month,Fiber optic,No,71.55,34,2432.7,71.39264705882353,Medium Value,,0.0,Low Risk,Low Priority
3452-GWUIN,19,94.95,1760.25,Month-to-month,Fiber optic,No,94.95,19,1804.05,92.64473684210526,Medium Value,,0.0,Low Risk,Low Priority
2716-GFZOR,43,86.1,3551.65,Month-to-month,Fiber optic,No,86.1,43,3702.3,82.59651162790698,High Value,,0.0,Low Risk,High Value Customer
3724-UCSHY,6,19.55,122.9,Month-to-month,No,No,19.55,6,117.3,20.48333333333333,Low Value,,0.0,Low Risk,Low Priority
8626-XHBIE,56,24.8,1424.2,Two year,No,No,24.8,56,1388.8,25.432142857142857,Medium Value,,0.0,Low Risk,Low Priority
4628-CTTLA,57,39.3,2111.45,Month-to-month,DSL,Yes,39.3,57,2240.1,37.04298245614035,Medium Value,,0.0,Low Risk,Low Priority
3192-LNKRK,34,84.05,2909.95,Month-to-month,Fiber optic,No,84.05,34,2857.7,85.58676470588235,Medium Value,,0.0,Low Risk,Low Priority
4439-YRNVD,10,36.25,374.0,Month-to-month,DSL,No,36.25,10,362.5,37.4,Low Value,,0.0,Low Risk,Low Priority
2876-VBBBL,1,20.25,20.25,Month-to-month,No,Yes,20.25,1,20.25,20.25,Low Value,,0.0,Low Risk,Low Priority
6834-NXDCA,13,23.9,300.8,Month-to-month,DSL,Yes,23.9,13,310.7,23.138461538461534,Low Value,Yes,0.56,Medium Risk,Monitor
2208-UGTGR,56,98.6,5581.05,Month-to-month,Fiber optic,No,98.6,56,5521.599999999999,99.66160714285716,High Value,,0.0,Low Risk,High Value Customer
3005-TYFRD,55,103.65,5676.65,Month-to-month,Fiber optic,No,103.65,55,5700.75,103.21181818181816,High Value,,0.0,Low Risk,High Value Customer
8670-MEFCP,36,92.9,3379.25,Two year,DSL,No,92.9,36,3344.4,93.86805555555556,High Value,,0.0,Low Risk,High Value Customer
3079-BCHLN,47,19.9,942.95,One year,No,No,19.9,47,935.3,20.06276595744681,Low Value,,0.0,Low Risk,Low Priority
7777-UNYHB,12,20.1,232.4,Month-to-month,No,No,20.1,12,241.2,19.366666666666667,Low Value,,0.0,Low Risk,Low Priority
5597-GLBUC,1,85.45,85.45,Month-to-month,Fiber optic,Yes,85.45,1,85.45,85.45,Low Value,,0.0,Low Risk,Low Priority
7278-CKDNC,24,80.5,2088.45,Month-to-month,Fiber optic,No,80.5,24,1932.0,87.01875,Medium Value,Yes,0.81,High Risk,Churn Risk
2748-MYRVK,63,99.9,6137.0,One year,Fiber optic,Yes,99.9,63,6293.700000000001,97.41269841269842,Very High Value,No,0.12,Low Risk,VIP Customer
8450-UYIBU,35,39.85,1434.6,Month-to-month,DSL,No,39.85,35,1394.75,40.98857142857143,Medium Value,,0.0,Low Risk,Low Priority
2969-VAPYH,67,60.5,3870.0,One year,DSL,No,60.5,67,4053.5,57.76119402985075,High Value,,0.0,Low Risk,High Value Customer
4822-YCXMX,25,84.8,2043.45,Month-to-month,Fiber optic,Yes,84.8,25,2120.0,81.738,Medium Value,,0.0,Low Risk,Low Priority
7181-OQCUT,21,103.85,2215.0,Month-to-month,Fiber optic,No,103.85,21,2180.85,105.47619047619048,Medium Value,No,0.395,Low Risk,Low Priority
8474-UMLNT,13,67.8,842.25,Month-to-month,DSL,No,67.8,13,881.4,64.78846153846153,Low Value,,0.0,Low Risk,Low Priority
9821-POOTN,35,75.2,2576.2,Month-to-month,Fiber optic,Yes,75.2,35,2632.0,73.60571428571428,Medium Value,,0.0,Low Risk,Low Priority
3836-FZSDJ,71,24.85,1901.0,Two year,No,No,24.85,71,1764.35,26.774647887323944,Medium Value,No,0.0,Low Risk,Low Priority
9142-XMYJH,29,19.35,601.6,Month-to-month,No,No,19.35,29,561.1500000000001,20.7448275862069,Low Value,No,0.04,Low Risk,Low Priority
6559-ILWKJ,71,49.35,3515.25,Two year,DSL,Yes,49.35,71,3503.85,49.51056338028169,High Value,,0.0,Low Risk,High Value Customer
0187-QSXOE,7,89.0,605.45,Month-to-month,Fiber optic,No,89.0,7,623.0,86.49285714285715,Low Value,,0.0,Low Risk,Low Priority
7733-UDMTP,57,55.0,3094.05,Month-to-month,DSL,No,55.0,57,3135.0,54.28157894736842,High Value,No,0.35,Low Risk,High Value Customer
2649-HWLYB,65,76.15,4929.55,Two year,DSL,No,76.15,65,4949.75,75.83923076923077,High Value,No,0.045,Low Risk,High Value Customer
5214-CHIWJ,27,20.3,595.05,One year,No,No,20.3,27,548.1,22.038888888888888,Low Value,,0.0,Low Risk,Low Priority
4229-CZMLL,6,74.9,469.8,Month-to-month,Fiber optic,Yes,74.9,6,449.4,78.3,Low Value,Yes,0.76,High Risk,Churn Risk
6904-JLBGY,72,117.35,8436.25,Two year,Fiber optic,No,117.35,72,8449.199999999999,117.17013888888889,Very High Value,,0.0,Low Risk,VIP Customer
2465-BLLEU,1,19.75,19.75,Month-to-month,No,No,19.75,1,19.75,19.75,Low Value,,0.0,Low Risk,Low Priority
1685-VAYJF,11,45.2,492.0,Month-to-month,DSL,No,45.2,11,497.2000000000001,44.72727272727273,Low Value,,0.0,Low Risk,Low Priority
8874-EJNSR,39,25.2,987.95,Two year,No,No,25.2,39,982.8,25.33205128205128,Low Value,,0.0,Low Risk,Low Priority
6917-YACBP,59,89.75,5496.9,Month-to-month,Fiber optic,No,89.75,59,5295.25,93.16779661016948,High Value,,0.0,Low Risk,High Value Customer
5049-MUBWG,26,75.0,1908.35,One year,DSL,No,75.0,26,1950.0,73.39807692307691,Medium Value,No,0.085,Low Risk,Low Priority
4223-WOZCM,2,49.95,107.1,Month-to-month,DSL,No,49.95,2,99.9,53.55,Low Value,Yes,0.585,Medium Risk,Monitor
0769-MURVM,72,65.7,4575.35,Two year,DSL,No,65.7,72,4730.400000000001,63.54652777777778,High Value,No,0.005,Low Risk,High Value Customer
9253-VIFJQ,65,67.05,4309.55,One year,DSL,No,67.05,65,4358.25,66.30076923076923,High Value,,0.0,Low Risk,High Value Customer
7030-FZTFM,72,110.9,7922.75,Two year,Fiber optic,No,110.9,72,7984.8,110.03819444444444,Very High Value,,0.0,Low Risk,VIP Customer
9741-YLNTD,6,87.95,522.35,Month-to-month,Fiber optic,No,87.95,6,527.7,87.05833333333334,Low Value,Yes,0.565,Medium Risk,Monitor
5917-RYRMG,32,19.8,587.7,One year,No,No,19.8,32,633.6,18.365625,Low Value,No,0.005,Low Risk,Low Priority
5120-ZBLAI,50,75.7,3876.2,One year,DSL,No,75.7,50,3785.0,77.524,High Value,,0.0,Low Risk,High Value Customer
1194-BHJYC,61,62.15,3778.85,Two year,DSL,No,62.15,61,3791.15,61.9483606557377,High Value,,0.0,Low Risk,High Value Customer
3663-MITLP,15,101.25,1457.25,Month-to-month,Fiber optic,Yes,101.25,15,1518.75,97.15,Medium Value,,0.0,Low Risk,Low Priority
0906-QVPMS,72,115.15,8349.45,Two year,Fiber optic,No,115.15,72,8290.800000000001,115.96458333333334,Very High Value,,0.0,Low Risk,VIP Customer
9025-ZRPVR,9,18.95,185.6,Month-to-month,No,Yes,18.95,9,170.54999999999998,20.62222222222222,Low Value,No,0.105,Low Risk,Low Priority
1905-OEILC,1,19.5,19.5,Month-to-month,No,No,19.5,1,19.5,19.5,Low Value,,0.0,Low Risk,Low Priority
7858-GTZSP,12,86.55,1066.9,Month-to-month,Fiber optic,No,86.55,12,1038.6,88.90833333333335,Medium Value,,0.0,Low Risk,Low Priority
3285-UCQVC,37,28.6,973.55,Month-to-month,DSL,Yes,28.6,37,1058.2,26.31216216216216,Medium Value,,0.0,Low Risk,Low Priority
6248-BSHKG,61,20.4,1226.45,One year,No,No,20.4,61,1244.4,20.105737704918035,Medium Value,No,0.01,Low Risk,Low Priority
4685-TFLLS,18,19.8,342.3,One year,No,No,19.8,18,356.40000000000003,19.016666666666666,Low Value,,0.0,Low Risk,Low Priority
3470-BTGQO,21,45.65,985.05,Month-to-month,DSL,No,45.65,21,958.65,46.90714285714286,Low Value,,0.0,Low Risk,Low Priority
1209-VFFOC,68,56.4,3948.45,Two year,DSL,No,56.4,68,3835.2,58.065441176470586,High Value,,0.0,Low Risk,High Value Customer
8224-DWCKX,12,73.3,828.05,Month-to-month,Fiber optic,No,73.3,12,879.5999999999999,69.00416666666666,Low Value,,0.0,Low Risk,Low Priority
5482-PLVPE,2,24.35,41.85,Month-to-month,DSL,Yes,24.35,2,48.7,20.925,Low Value,,0.0,Low Risk,Low Priority
4553-DVPZG,62,101.35,6164.7,Month-to-month,Fiber optic,No,101.35,62,6283.7,99.43064516129031,Very High Value,,0.0,Low Risk,VIP Customer
4902-OHLSK,29,98.65,2862.75,Month-to-month,Fiber optic,Yes,98.65,29,2860.8500000000004,98.71551724137932,Medium Value,,0.0,Low Risk,Low Priority
6917-IAYHD,1,33.6,33.6,Month-to-month,DSL,No,33.6,1,33.6,33.6,Low Value,,0.0,Low Risk,Low Priority
0495-ZBNGW,5,79.9,343.95,Month-to-month,Fiber optic,Yes,79.9,5,399.5,68.78999999999999,Low Value,,0.0,Low Risk,Low Priority
8620-RJPZN,1,20.7,20.7,Month-to-month,No,No,20.7,1,20.7,20.7,Low Value,No,0.1895,Low Risk,Low Priority
7572-KPVKK,62,104.05,6590.5,Two year,Fiber optic,No,104.05,62,6451.099999999999,106.2983870967742,Very High Value,No,0.26,Low Risk,VIP Customer
2642-MAWLJ,36,20.25,717.95,Two year,No,No,20.25,36,729.0,19.94305555555556,Low Value,,0.0,Low Risk,Low Priority
2357-COQEK,28,103.3,2890.65,Month-to-month,Fiber optic,Yes,103.3,28,2892.4,103.2375,Medium Value,,0.0,Low Risk,Low Priority
7103-ZGVNT,69,73.7,4885.85,One year,DSL,No,73.7,69,5085.3,70.80942028985508,High Value,,0.0,Low Risk,High Value Customer
3737-GCSPV,11,96.2,1222.05,Month-to-month,Fiber optic,Yes,96.2,11,1058.2,111.09545454545454,Medium Value,,0.0,Low Risk,Low Priority
2027-WKXMW,63,108.75,6871.7,Month-to-month,Fiber optic,No,108.75,63,6851.25,109.07460317460315,Very High Value,,0.0,Low Risk,VIP Customer
7137-NAXML,23,20.15,405.6,One year,No,No,20.15,23,463.45,17.63478260869565,Low Value,,0.0,Low Risk,Low Priority
2428-ZMCTB,10,19.75,208.25,Month-to-month,No,No,19.75,10,197.5,20.825,Low Value,No,0.045,Low Risk,Low Priority
